Date,Close,High,Low,Open,Volume
2018-09-05,3913.764892578125,3995.301661173503,3856.6891545613607,3995.301661173503,95608500
2018-09-06,4027.916015625,4109.452777074899,3848.5351404352227,3917.841387667637,95265000
2018-09-07,4052.377197265625,4052.377197265625,3974.917270959743,4048.3003590389994,72551500
2018-09-10,4036.070068359375,4036.0700683593745,3938.2259454900563,4011.609037642045,66696500
2018-09-11,4036.070068359375,4036.0700683593745,4036.0700683593745,4036.0700683593745,0
2018-09-12,3897.4580078125,4048.3010478638207,3885.227491051582,4036.070531102903,87900500
2018-09-13,3913.764892578125,3974.917469024658,3897.4575388590497,3946.379600016276,94051000
2018-09-14,3909.688232421875,3946.3797799628524,3864.84300764957,3897.457716574883,72473500
2018-09-17,3901.534912109375,3909.6885900866155,3872.997039189035,3872.997039189035,39478000
2018-09-18,3913.764892578125,3954.533276875814,3864.8428314208986,3864.8428314208986,75119500
2018-09-19,3913.764892578125,3950.456438446045,3885.227023569743,3925.995407867432,111558500
2018-09-20,3905.61181640625,3950.457046030956,3897.4581382926667,3946.3802069741646,60786000
2018-09-21,3864.843505859375,3938.2266104010087,3864.843505859375,3897.4582189889898,152052000
2018-09-24,3901.534912109375,3925.9959460410955,3881.150717166275,3897.458073120755,59902000
2018-09-25,3901.534912109375,3913.7654290752353,3885.227556154895,3913.7654290752353,42771000
2018-09-26,3946.379638671875,3962.6869925506844,3881.1502231566374,3881.1502231566374,71715500
2018-09-27,3913.764892578125,3934.1490847269697,3889.303861999512,3897.4575388590497,71001000
2018-09-28,3938.226318359375,3938.226318359375,3897.4579299705615,3897.4579299705615,96975000
2018-10-01,3905.61181640625,3946.3802069741646,3905.61181640625,3913.765494519833,36388000
2018-10-02,3905.61181640625,3946.3802069741646,3872.997103951918,3925.996011690207,50639500
2018-10-03,3901.534912109375,3909.6885900866155,3868.920200200415,3872.997039189035,33524500
2018-10-04,3848.5361328125,3901.5350414211466,3832.2287763175314,3901.5350414211466,67869500
2018-10-05,3758.84521484375,3840.3819874000137,3746.6146989603108,3840.3819874000137,98249500
2018-10-08,3824.074951171875,3905.611730514559,3762.9223666648622,3762.9223666648622,57250000
2018-10-09,3872.997314453125,3872.997314453125,3815.921564555921,3832.228921669408,36940000
2018-10-10,3811.84521484375,3934.1504089029077,3791.46101583389,3897.45885068516,59394500
2018-10-11,3705.84716796875,3799.6144780493673,3665.0787722815253,3750.6924032246975,102336000
2018-10-12,3791.459716796875,3828.151262443296,3750.6913327452953,3750.6913327452953,82574500
2018-10-15,3889.30322265625,3889.30322265625,3828.1506562622835,3832.2274940218813,65950000
2018-10-16,3930.07275390625,3930.07275390625,3832.2286189542274,3889.3043643429073,47449000
2018-10-17,3917.84130859375,3942.3023365350223,3877.07292869163,3938.2254985448103,38359000
2018-10-18,3848.5361328125,3893.3813631736625,3848.5361328124995,3881.1508458024364,29360500
2018-10-19,3811.84521484375,3856.6904526654407,3787.3841760319183,3799.614695437834,45219500
2018-10-22,3775.153076171875,3848.5361813242444,3775.153076171875,3811.8446287480597,63484000
2018-10-23,3742.538818359375,3819.998772116268,3730.3082993451285,3815.9219324448527,62162500
2018-10-24,3693.615234375,3775.151994515729,3693.615234375,3750.6909664735103,59493500
2018-10-25,3734.38427734375,3779.229503381721,3616.1559541527363,3616.1559541527363,87732500
2018-10-26,3848.5361328125,3848.5361328124995,3750.6919938426904,3766.9993503376586,83994000
2018-10-29,3771.076416015625,3840.3826852829393,3771.076416015625,3799.614291596284,34553000
2018-10-30,3832.229248046875,3856.6902858003655,3766.9998140375665,3771.076653663148,68882500
2018-10-31,3856.689453125,3893.3810018333775,3832.2284206527484,3872.996808106501,128908500
2018-11-01,3881.150634765625,3921.919023786272,3868.920118059431,3889.3043125697545,117906500
2018-11-02,3913.764892578125,3942.302761586507,3881.150185139974,3913.764892578125,114054500
2018-11-05,3942.303466796875,3954.5339842740113,3905.611914365467,3913.7655926835573,76754500
2018-11-06,3978.99462890625,4031.9935327748785,3954.5335963514985,3962.6872738697493,94410500
2018-11-07,3930.07275390625,4011.609533032936,3897.458042255576,4011.609533032936,83875500
2018-11-08,3913.764892578125,3995.301661173503,3897.4575388590497,3978.994307454427,99739000
2018-11-09,3913.764892578125,3921.918569437663,3901.5343772888186,3913.764892578125,62938500
2018-11-12,3864.843505859375,3942.3034495422107,3864.843505859375,3938.2266104010087,65125000
2018-11-13,3925.995361328125,3930.072199709566,3807.7670482663225,3864.842785606503,61231500
2018-11-14,3921.919189453125,3954.53390204733,3897.4581550074713,3925.9960285274005,68511500
2018-11-15,3942.303466796875,3970.8413409101927,3905.611914365467,3958.6108234330563,87085500
2018-11-16,4048.300537109375,4060.531052327228,3962.6869305844034,3970.840607396305,134145500
2018-11-19,4093.14599609375,4142.068059792082,4060.5312869615286,4076.838641527639,103822500
2018-11-20,4093.14599609375,4093.1459960937495,4093.1459960937495,4093.1459960937495,0
2018-11-21,4044.223876953125,4084.9922628095073,4040.147038367487,4076.838585638231,107889000
2018-11-22,4093.14599609375,4109.45335065986,4027.9165778293077,4027.9165778293077,87270000
2018-11-23,4093.14599609375,4150.221737075137,4056.454448320001,4125.760705225971,57460000
2018-11-26,4113.5302734375,4142.068144511893,4044.224015113974,4044.224015113974,64336500
2018-11-27,4158.37548828125,4158.37548828125,4076.838714001225,4109.453423713235,73989000
2018-11-28,4150.22216796875,4178.760041422366,4142.0684898391455,4178.760041422366,90687500
2018-11-29,4272.5263671875,4272.5263671875,4158.37489936188,4158.37489936188,113847500
2018-11-30,4248.06591796875,4272.52695012596,4203.220692347199,4272.52695012596,178034500
2018-12-03,4221.0703125,4413.308979832849,4171.988099563953,4266.062341024709,100923000
2018-12-04,4286.51318359375,4331.505211284142,4216.980049890416,4221.0702342259065,119232500
2018-12-05,4278.33251953125,4278.33251953125,4184.2582863102,4188.3484703632885,74994000
2018-12-06,4302.87451171875,4302.87451171875,4188.349334600761,4229.251183571471,75450000
2018-12-07,4245.61181640625,4261.972555583153,4221.070707640895,4245.61181640625,71070000
2018-12-10,4237.43115234375,4257.882074893671,4188.348938223939,4188.348938223939,81221000
2018-12-11,4221.0703125,4253.7917877906975,4192.439021620639,4196.529206031977,93017000
2018-12-12,4225.16162109375,4245.612548591784,4196.530322596503,4245.612548591784,121623000
2018-12-13,4225.16162109375,4257.883105090604,4208.800879095323,4253.7929195909965,84280500
2018-12-14,4225.16162109375,4237.43217759257,4204.710693595716,4221.071435594143,184435000
2018-12-17,4225.16162109375,4253.7929195909965,4212.89106459493,4241.522363092176,101438500
2018-12-18,4143.35791015625,4184.259765142985,4073.824756678801,4171.9892086469645,132039000
2018-12-19,4278.33251953125,4278.33251953125,4122.905525513863,4122.905525513863,102220500
2018-12-20,4184.25927734375,4229.251312584005,4147.447612147177,4188.3494623655915,94455000
2018-12-21,4229.25146484375,4233.341650012844,4122.906650447292,4122.906650447292,89979500
2018-12-24,4229.25146484375,4229.25146484375,4229.25146484375,4229.25146484375,0
2018-12-25,4229.25146484375,4229.25146484375,4229.25146484375,4229.25146484375,0
2018-12-26,4274.24267578125,4274.24267578125,4204.709541342703,4229.250647615131,66511500
2018-12-27,4249.70263671875,4298.784861589419,4237.432080501083,4286.514305371752,50265500
2018-12-28,4253.79296875,4286.514453125,4237.4322265625,4249.702783203124,54467500
2018-12-31,4253.79296875,4253.79296875,4253.79296875,4253.79296875,0
2019-01-01,4253.79296875,4253.79296875,4253.79296875,4253.79296875,0
2019-01-02,4286.51318359375,4290.60336792924,4253.791708909828,4253.791708909828,35956000
2019-01-03,4237.43115234375,4270.152628423624,4184.258753713954,4253.791890383687,72358000
2019-01-04,4257.88232421875,4257.88232421875,4192.439368226915,4233.341215721812,51465000
2019-01-07,4290.60400390625,4356.04696297441,4290.60400390625,4306.96474367329,73438000
2019-01-08,4286.51318359375,4351.9561329615935,4257.881893245319,4278.33281492277,66247500
2019-01-09,4298.78466796875,4351.9570758503805,4274.243556638767,4335.596334963725,84871000
2019-01-10,4298.78466796875,4335.596334963725,4245.6122600871195,4335.596334963725,114314500
2019-01-11,4294.6943359375,4335.596186755952,4282.423780691964,4319.235446428571,84826500
2019-01-14,4253.79296875,4282.424267578125,4212.89111328125,4270.153710937499,87547500
2019-01-15,4302.87451171875,4302.87451171875,4245.611923159755,4278.333402336324,87763000
2019-01-16,4323.32568359375,4323.32568359375,4290.6042025447905,4302.874757938151,94972500
2019-01-17,4360.13720703125,4360.13720703125,4323.325542056315,4327.41572705353,91654000
2019-01-18,4437.8505859375,4437.8505859375,4347.8665187572005,4368.31744311636,100873500
2019-01-21,4536.0146484375,4581.006678313796,4409.218927877029,4437.85021961649,87118000
2019-01-22,4581.0078125,4597.368554687499,4458.30224609375,4581.0078125,91907000
2019-01-23,4499.203125,4581.006818181818,4478.752201704546,4581.006818181818,98512500
2019-01-24,4466.4814453125,4486.932367681147,4380.587571364183,4441.940338470124,106781000
2019-01-25,4499.203125,4515.563863636364,4417.399431818182,4417.399431818182,68944000
2019-01-28,4495.11328125,4511.474021127161,4478.752541372839,4511.474021127161,69704000
2019-01-29,4531.92431640625,4540.104685208427,4450.120628384477,4454.210812785565,77679000
2019-01-30,4515.5634765625,4548.284951030345,4495.112555020098,4548.284951030345,76285000
2019-01-31,4609.63818359375,4613.7283683174355,4515.563934948979,4515.563934948979,135904500
2019-02-01,4609.63818359375,4703.71243223852,4548.285412738464,4646.449846106921,57719500
2019-02-04,4499.203125,4609.638110795455,4499.203125,4609.638110795455,113846500
2019-02-05,4499.203125,4499.203125,4499.203125,4499.203125,0
2019-02-06,4527.83447265625,4531.924657365063,4495.112994985744,4499.203179694557,121996500
2019-02-07,4523.74462890625,4527.834813923345,4503.293703820779,4527.834813923345,63697500
2019-02-08,4515.5634765625,4527.834029487942,4499.202739328578,4523.7438451794615,65268500
2019-02-11,4495.11328125,4523.744576035032,4466.481986464968,4515.564206096451,37639000
2019-02-12,4466.4814453125,4523.744027944712,4458.301076365042,4523.744027944712,95883500
2019-02-13,4433.76123046875,4491.023829386243,4425.580859194823,4466.482715564461,103115500
2019-02-14,4401.03955078125,4421.490478061833,4401.03955078125,4421.490478061833,108738500
2019-02-15,4384.67822265625,4425.5800717481925,4364.227298110279,4384.67822265625,81340000
2019-02-18,4482.841796875,4499.202533359945,4425.579219177692,4425.579219177692,62991000
2019-02-19,4401.03955078125,4482.843259903579,4401.03955078125,4433.761034430181,64469000
2019-02-20,4499.203125,4576.916633522727,4450.120909090909,4458.301278409091,89583000
2019-02-21,4503.29296875,4548.284996594006,4474.661678303815,4531.924259196186,54561500
2019-02-22,4491.0224609375,4519.653751672074,4466.481354593579,4478.75190776554,48271500
2019-02-25,4491.0224609375,4499.202829718807,4462.391170202925,4491.0224609375,47887000
2019-02-26,4544.1953125,4544.1953125,4495.11309490324,4499.203279702971,98446000
2019-02-27,4552.3759765625,4556.466161626797,4536.015236305312,4552.3759765625,78519500
2019-02-28,4511.4736328125,4564.646032836582,4507.383448195264,4556.465663602108,99366000
2019-03-01,4531.92431640625,4581.006529219314,4527.834132005161,4552.375238411693,72589500
2019-03-04,4527.83447265625,4531.924657365063,4511.473733820997,4515.56391852981,63910500
2019-03-05,4495.11328125,4503.29365118858,4450.121246587807,4499.20346621929,46499500
2019-03-06,4491.0224609375,4544.194858015995,4491.0224609375,4544.194858015995,37777000
2019-03-07,4491.0224609375,4491.0224609375,4491.0224609375,4491.0224609375,0
2019-03-08,4450.12109375,4556.465899299173,4450.12109375,4536.014975155102,61126000
2019-03-11,4503.29296875,4523.743890497275,4466.481309604905,4523.743890497275,32469000
2019-03-12,4499.203125,4531.9246022727275,4458.301278409091,4531.9246022727275,40178500
2019-03-13,4499.203125,4503.2933096590905,4458.301278409091,4458.301278409091,17722000
2019-03-14,4482.841796875,4495.112349238709,4458.300692147582,4458.300692147582,41096000
2019-03-15,4531.92431640625,4536.014500807339,4486.932287994275,4515.563578801895,41759500
2019-03-18,4540.10595703125,4548.286328125,4527.835400390625,4544.196142578125,42791000
2019-03-19,4491.0224609375,4536.014489234688,4486.932276546847,4531.924304844035,51527000
2019-03-20,4474.66259765625,4544.195745883084,4470.572412466437,4531.925190313643,42388500
2019-03-21,4478.75244140625,4515.564105308219,4470.572071650257,4491.02299604024,39866000
2019-03-22,4486.93212890625,4499.202681674453,4470.571391881979,4470.571391881979,29601000
2019-03-25,4462.3916015625,4499.203264636802,4450.1210472043995,4450.1210472043995,23054500
2019-03-26,4474.66259765625,4507.38407917476,4462.392042086809,4482.842968035878,19895500
2019-03-27,4486.93212890625,4507.383050186588,4466.481207625911,4507.383050186588,17804500
2019-03-28,4474.66259765625,4486.933153225691,4437.850930947926,4466.482227276622,32187500
2019-03-29,4507.3837890625,4523.744528768716,4466.48193979696,4511.473973989055,36234000
2019-04-01,4499.203125,4540.104971590909,4482.842386363636,4540.104971590909,21786000
2019-04-02,4499.203125,4556.465710227273,4482.842386363636,4523.744232954546,36853000
2019-04-03,4499.203125,4499.203125,4499.203125,4499.203125,0
2019-04-04,4531.92431640625,4548.285054010605,4491.022472395363,4531.92431640625,48112000
2019-04-05,4523.74462890625,4548.285739008816,4519.654443889156,4548.285739008816,21913500
2019-04-08,4482.841796875,4531.924006329836,4458.300692147582,4503.292717481181,39910000
2019-04-09,4527.83447265625,4540.1050267826895,4511.473733820997,4527.83447265625,29447000
2019-04-10,4519.65478515625,4544.195897111849,4511.474414504383,4540.105711785916,19508500
2019-04-11,4482.841796875,4548.284742814781,4482.841796875,4548.284742814781,25356000
2019-04-12,4499.203125,4507.383494318182,4466.4816477272725,4466.4816477272725,18577000
2019-04-15,4503.29296875,4556.4653652929155,4491.0224157016355,4548.284996594006,68152000
2019-04-16,4495.11328125,4503.29365118858,4478.752541372839,4495.11328125,71017000
2019-04-17,4495.11328125,4495.11328125,4495.11328125,4495.11328125,0
2019-04-18,4601.458984375,4748.705671875,4564.6473125,4581.008055555556,129332500
2019-04-19,4601.458984375,4601.458984375,4601.458984375,4601.458984375,0
2019-04-22,4601.458984375,4646.451027777778,4568.7374982638885,4601.458984375,62837500
2019-04-23,4605.54833984375,4670.991300267818,4576.91704465822,4646.450190108792,48654000
2019-04-24,4647.6494140625,4655.904563998668,4622.883964253996,4655.904563998668,46975000
2019-04-25,4618.7568359375,4639.394712773682,4560.970780796191,4569.225931530664,61482500
2019-04-26,4639.3935546875,4660.031426372053,4598.117811318394,4610.500534329126,66204500
2019-04-29,4693.05322265625,4701.308373443684,4618.756865569344,4631.139591750495,65480500
2019-04-30,4746.7109375,4754.966086956521,4680.669741847826,4680.669741847826,107607500
2019-05-01,4746.7109375,4746.7109375,4746.7109375,4746.7109375,0
2019-05-02,4693.05322265625,4796.242607499175,4684.798071868816,4787.987456711741,80879500
2019-05-03,4684.79736328125,4746.710984822412,4635.266466048321,4688.924938050661,58244500
2019-05-06,4639.3935546875,4672.414149382785,4618.755683002947,4622.883257339858,36649500
2019-05-07,4672.41455078125,4713.690297696278,4664.159401398244,4684.797274855759,59177000
2019-05-08,4705.43505859375,4705.43505859375,4618.755991724917,4622.8835663377195,59062000
2019-05-09,4647.6494140625,4705.435463615675,4643.521839094416,4705.435463615675,126636500
2019-05-10,4631.13916015625,4688.925210282977,4622.884010138147,4631.13916015625,76130500
2019-05-13,4631.13916015625,4701.307935310133,4622.884010138147,4688.925210282977,63720500
2019-05-14,4536.20458984375,4647.649106609702,4536.20458984375,4589.863060879208,114800500
2019-05-15,4507.3115234375,4585.735441885588,4494.9287994720125,4585.735441885588,72065000
2019-05-16,4358.71923828125,4523.8222397312975,4358.71923828125,4507.311939586292,87939000
2019-05-17,4276.16748046875,4383.484424959279,4276.16748046875,4358.718976230695,74207000
2019-05-20,4441.2705078125,4449.525657455274,4243.14691638592,4276.1675149570165,54764500
2019-05-21,4507.3115234375,4536.204546023638,4457.780627575549,4515.566672747826,97371000
2019-05-22,4507.3115234375,4565.097568609775,4457.780627575549,4565.097568609775,38519000
2019-05-23,4627.01123046875,4627.01123046875,4408.249771757917,4490.801265611061,54926000
2019-05-24,4631.13916015625,4647.649460192458,4627.011585147198,4631.13916015625,37402000
2019-05-27,4693.05322265625,4705.435948837401,4565.098385451022,4569.225960844739,68564000
2019-05-28,4734.3291015625,4763.222130081191,4668.2878935197805,4668.2878935197805,209923000
2019-05-29,4738.45654296875,4866.41137993045,4730.201392197027,4787.9874475990855,133044500
2019-05-30,4738.45654296875,4738.45654296875,4738.45654296875,4738.45654296875,0
2019-05-31,4804.4970703125,4845.772818339239,4734.328298667042,4738.455873469717,96875000
2019-06-03,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-04,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-05,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-06,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-07,4804.4970703125,4804.4970703125,4804.4970703125,4804.4970703125,0
2019-06-10,4854.0283203125,5109.937976655506,4796.242268880208,4953.090122767857,179238000
2019-06-11,4878.79296875,4920.068712986464,4825.134501242597,4870.537819902707,72901000
2019-06-12,4825.13525390625,4870.538579648738,4804.497378568755,4821.007678838751,69255500
2019-06-13,4792.1142578125,4858.155453441268,4779.731533632106,4858.155453441268,78802500
2019-06-14,4787.9873046875,4825.135482051455,4779.732154162177,4825.135482051455,57220500
2019-06-17,4783.859375,4821.007549611734,4779.7318000431405,4796.242099870578,83624000
2019-06-18,4870.5380859375,4870.5380859375,4783.859018306409,4783.859018306409,78788000
2019-06-19,4903.5595703125,4920.069871896044,4862.283816353641,4870.538967145412,66944500
2019-06-20,4878.79296875,4903.558415291878,4792.113905853426,4870.537819902707,59504500
2019-06-21,4854.0283203125,4899.431646437872,4821.007719494048,4878.79377092634,144149000
2019-06-24,4849.900390625,4870.53826462766,4841.645241023936,4866.410689827128,30084000
2019-06-25,4878.79296875,4920.068712986464,4849.899947784475,4895.3032664445855,40561500
2019-06-26,4841.6455078125,4903.559133232097,4837.517932784527,4903.559133232097,59334500
2019-06-27,4899.431640625,4899.431640625,4792.114688092354,4829.262863969039,77525000
2019-06-28,4948.96240234375,4948.96240234375,4920.069377476022,4936.579677400438,80919000
2019-07-01,4944.83447265625,4973.727495451403,4924.196599231141,4948.9620473412715,56612500
2019-07-02,4953.08984375,4953.08984375,4911.814095052083,4944.834694010417,48563500
2019-07-03,4953.08984375,4953.08984375,4903.558945312499,4911.814095052083,43640000
2019-07-04,4944.83447265625,4961.344771396338,4924.196599231141,4953.089622026294,28224500
2019-07-05,4928.32470703125,4969.600458346419,4928.32470703125,4969.600458346419,32722500
2019-07-08,4854.0283203125,4920.069521949405,4841.645595005581,4899.431646437872,38361000
2019-07-09,4953.08984375,4953.08984375,4845.772897135416,4845.772897135416,47740500
2019-07-10,4953.08984375,4986.110442708333,4948.962268880208,4953.08984375,52183500
2019-07-11,4973.72802734375,4973.72802734375,4936.579851205913,4969.600452217323,34279500
2019-07-12,4961.34423828125,4977.854535247244,4948.961515556754,4953.089089798253,29838000
2019-07-15,5039.76953125,5048.024681997338,4981.983476018632,5002.621352886978,61453500
2019-07-16,5023.25927734375,5039.769578994839,5010.8765511054335,5019.131701930978,38075000
2019-07-17,5076.91650390625,5076.91650390625,4990.237441644436,5019.130462398374,45487000
2019-07-18,5072.7900390625,5093.427915543633,4998.493683730421,5035.641861396461,43625500
2019-07-19,5118.19287109375,5126.448020885837,5076.917122133316,5114.065296197707,43973500
2019-07-22,5192.48974609375,5192.48974609375,5118.193390426271,5167.7242942045905,37314500
2019-07-23,5147.08642578125,5192.48975431661,5122.320973852872,5151.214001102646,39129500
2019-07-24,5159.46826171875,5171.850985546875,5089.2994933593745,5167.7234109374995,51343500
2019-07-25,5159.46826171875,5180.106134765625,5118.192515625,5175.97856015625,53477500
2019-07-26,5114.06494140625,5159.468262112843,5109.937366796559,5159.468262112843,51797500
2019-07-29,5109.9375,5142.9580977382875,5085.172051696284,5134.702948303716,68509500
2019-07-30,5134.70361328125,5159.4690647922525,5109.9381617702475,5122.320887525749,38225500
2019-07-31,5109.9375,5151.213247172859,5101.682350565428,5109.9375,64129000
2019-08-01,5126.4482421875,5175.9791430782,5105.810366816375,5109.937941890599,78228000
2019-08-02,5089.30029296875,5122.320895031808,5085.172717710868,5085.172717710868,62989500
2019-08-05,4953.08984375,5130.575563151041,4953.08984375,5130.575563151041,90924000
2019-08-06,4854.0283203125,4915.941946847098,4759.09409295945,4854.0283203125,183296000
2019-08-07,4961.34423828125,4994.3648322132385,4874.66517920978,4932.45121859076,92102000
2019-08-08,4957.21728515625,5019.130906536219,4936.579411362926,4961.344859914914,58295500
2019-08-09,5006.74853515625,5052.151860701772,4998.493385057064,4998.493385057064,48118500
2019-08-12,4986.111328125,5019.13193294702,4953.09072330298,5010.876781741515,52705000
2019-08-13,4965.47314453125,4986.111021274937,4953.090418485037,4953.090418485037,84406000
2019-08-14,4961.34423828125,5002.619980696235,4936.578792832259,4986.109683730241,81942000
2019-08-15,4953.08984375,4953.08984375,4837.517747395833,4887.0486458333335,52561500
2019-08-16,4920.06884765625,4986.11004024224,4920.06884765625,4986.11004024224,49821500
2019-08-19,4965.47314453125,4977.855870577462,4924.197391043875,4977.855870577462,30619000
2019-08-20,4940.70654296875,4981.982286853201,4940.70654296875,4981.982286853201,58393500
2019-08-21,4932.45166015625,4957.217107822306,4932.45166015625,4953.089533211297,55927500
2019-08-22,4953.08984375,4953.08984375,4887.0486458333335,4891.176220703124,65888000
2019-08-23,4948.96240234375,4948.96240234375,4874.666052683878,4887.048777627189,33083500
2019-08-26,4944.83447265625,4953.089622026294,4837.51753084568,4903.55872580603,41388500
2019-08-27,4957.21728515625,4986.110308466902,4911.813962810938,4986.110308466902,123780000
2019-08-28,4948.96240234375,4969.60027724927,4940.707252381542,4953.089977324854,55688000
2019-08-29,4957.21728515625,4973.727584190909,4940.706986121591,4944.834560880256,51525500
2019-08-30,5035.640625,5035.640625,4957.216713627049,5019.130327868852,73650000
2019-09-02,4953.08984375,5035.641341145833,4953.08984375,5035.641341145833,42429000
2019-09-03,4998.49267578125,4998.49267578125,4953.089356678364,4953.089356678364,42743500
2019-09-04,4969.6005859375,5002.621187837417,4957.2178602250315,5002.621187837417,41979000
2019-09-05,4986.111328125,5023.259508549772,4965.473450111238,5023.259508549772,53650500
2019-09-06,4973.72802734375,5002.621053228734,4973.72802734375,5002.621053228734,54349000
2019-09-09,4981.9833984375,4998.493699675072,4936.580070034175,4994.366124365679,25912000
2019-09-10,4998.49267578125,4998.49267578125,4940.706633286669,4969.599654533959,40291000
2019-09-11,5035.640625,5035.640625,4961.344287909836,4994.364882172131,45243500
2019-09-12,4969.6005859375,5039.7693649748235,4961.345435462521,5035.641789737334,40034000
2019-09-13,4977.85498046875,5027.385875796797,4961.344682026067,5019.130726575456,28419500
2019-09-16,4957.21728515625,4965.472434673579,4940.706986121591,4953.089710397585,77289000
2019-09-17,4977.85498046875,4981.98255507942,4940.7068089727145,4944.834383583385,92037500
2019-09-18,4986.111328125,4986.111328125,4944.835572097475,4944.835572097475,28667000
2019-09-19,4977.85498046875,4990.237704300762,4953.089532804726,4965.472256636738,61988500
2019-09-20,4944.83447265625,4994.365368876513,4944.83447265625,4994.365368876513,133433000
2019-09-23,4973.72802734375,4977.855602470176,4953.090151711618,4977.855602470176,47231500
2019-09-24,4907.6865234375,4953.089847035324,4903.558948564971,4936.579547545206,79718500
2019-09-25,4899.431640625,4899.431640625,4771.476812605308,4870.538614943134,88620000
2019-09-26,5002.62109375,5002.62109375,4928.324740872525,4953.090191831683,109859000
2019-09-27,5010.8759765625,5015.003551502008,4953.089927409391,4957.217502348898,48010000
2019-09-30,5010.8759765625,5010.8759765625,4957.217502348898,5010.8759765625,73391000
2019-10-01,4986.111328125,5006.749206138762,4961.345874508485,4961.345874508485,40057000
2019-10-02,4994.36474609375,5010.875042775052,4961.344152731147,4961.344152731147,52376500
2019-10-03,4986.111328125,4990.238903727753,4911.814967275455,4961.345874508485,50269000
2019-10-04,4990.2373046875,5006.747601808054,4936.578839045698,4936.578839045698,56890500
2019-10-07,5010.8759765625,5019.131126441515,4994.365676804468,5010.8759765625,56705500
2019-10-08,5035.640625,5035.640625,4965.471862192622,5019.130327868852,46997500
2019-10-09,5010.8759765625,5035.641426199547,4994.365676804468,5035.641426199547,41496500
2019-10-10,5043.896484375,5043.896484375,4969.600136814648,4969.600136814648,65806500
2019-10-11,5056.27978515625,5081.045237165178,5019.131607142857,5019.131607142857,40863500
2019-10-14,5118.19287109375,5118.19287109375,5060.406822549143,5060.406822549143,37514500
2019-10-15,5097.5546875,5109.937411437247,5072.789239625506,5109.937411437247,40935000
2019-10-16,5130.57568359375,5130.57568359375,5097.555083860242,5118.192958693685,65776500
2019-10-17,5048.0234375,5126.447350265739,5039.768288787816,5105.809478485282,45666500
2019-10-18,5085.171875,5093.427024147728,5068.661576704546,5085.171875,41008500
2019-10-21,5134.70361328125,5163.596640044087,5105.810586518413,5118.193312273915,59971500
2019-10-22,5200.744140625,5200.744140625,5138.830519903274,5175.97869233631,67259500
2019-10-23,5180.107421875,5204.872875684761,5167.724694970119,5200.745300049801,62219000
2019-10-24,5200.744140625,5217.254439484127,5175.97869233631,5192.488991195436,73101000
2019-10-25,5118.19287109375,5221.382243494833,5097.554996613533,5217.25466859879,61929500
2019-10-28,5122.3193359375,5159.467501951552,5118.191761935939,5118.191761935939,43249500
2019-10-29,5134.70361328125,5151.213914288585,5076.917559755577,5122.320887525749,79861500
2019-10-30,5171.85107421875,5188.361372939321,5118.192603376896,5184.233798259178,60738000
2019-10-31,5192.48974609375,5200.7448967234695,5159.469143574871,5175.97944483431,58420500
2019-11-01,5221.3828125,5221.3828125,5180.107059041502,5200.744935770751,42080500
2019-11-04,5180.107421875,5266.786510209164,5167.724694970119,5242.021056399402,43794500
2019-11-05,5250.27587890625,5250.27587890625,5175.979522129274,5242.020728153252,66161500
2019-11-06,5196.6162109375,5266.784976295671,5196.6162109375,5266.784976295671,63393000
2019-11-07,5188.361328125,5229.637074569909,5159.468305613564,5229.637074569909,61972000
2019-11-08,5184.23388671875,5213.126909972756,5159.468438215316,5213.126909972756,90040500
2019-11-11,5196.6162109375,5233.764380833002,5171.850764340498,5229.636806400168,70207000
2019-11-12,5171.85107421875,5184.233798259178,5134.702902097466,5134.702902097466,47635500
2019-11-13,5184.23388671875,5188.361461469322,5171.851162467034,5171.851162467034,40083500
2019-11-14,5175.97900390625,5184.234153832735,5126.448104347338,5171.851428943007,37862000
2019-11-15,5180.107421875,5192.490148779881,5163.59711933516,5184.2349975099605,47138000
2019-11-18,5184.23388671875,5188.361461469322,5126.447840210739,5155.340863464744,65599000
2019-11-19,5213.12646484375,5242.019485630691,5200.743741649347,5225.509188038153,60115000
2019-11-20,5242.02001953125,5242.02001953125,5163.596097979208,5163.596097979208,43229500
2019-11-21,5200.744140625,5242.019887772817,5200.744140625,5242.019887772817,57523500
2019-11-22,5204.8720703125,5208.999645308783,5175.979045338521,5184.234195331087,56035000
2019-11-25,5180.107421875,5229.638329494522,5180.107421875,5225.510753859562,55133500
2019-11-26,5188.361328125,5225.509499925418,5175.978604191528,5225.509499925418,192783500
2019-11-27,5200.744140625,5200.744140625,5151.213244047619,5175.97869233631,58833500
2019-11-28,5159.46826171875,5196.616433203125,5155.340687109375,5196.616433203125,44248000
2019-11-29,5184.23388671875,5196.616610970466,5138.830564462455,5142.958139213028,52954500
2019-12-02,5303.93408203125,5303.93408203125,5175.979252036722,5184.234402358949,49909000
2019-12-03,5262.6572265625,5299.805395220588,5237.891780790441,5299.805395220588,42823000
2019-12-04,5254.40234375,5283.295365278869,5246.147194741752,5250.274769245876,37552000
